symbol,direction,entry_time,entry_price,exit_time,exit_price,contracts,pnl,exit_reason
MNQ,1,2026-01-27 02:00:00+00:00,25933.5,2026-01-27 04:05:00+00:00,25973.657776566262,2,159.3911062650493,trail
MNQ,1,2026-01-27 04:05:00+00:00,25991.0,2026-01-27 04:25:00+00:00,25986.26721955719,2,-20.171121771238393,trail
MNQ,1,2026-01-27 05:50:00+00:00,26004.5,2026-01-27 06:10:00+00:00,26012.619063807404,3,46.85438284442411,trail
MNQ,-1,2026-01-27 08:10:00+00:00,25990.0,2026-01-27 09:05:00+00:00,25991.18749972739,3,-8.984998364350176,trail
MNQ,1,2026-01-27 11:30:00+00:00,26024.75,2026-01-27 12:00:00+00:00,26019.768829737786,2,-21.164681048854835,trail
MNQ,-1,2026-01-27 13:45:00+00:00,25986.25,2026-01-27 14:05:00+00:00,26005.363448655622,3,-116.5406919337323,trail
MNQ,-1,2026-01-27 14:25:00+00:00,25982.0,2026-01-27 14:30:00+00:00,25987.43080224945,3,-34.4448134967091,trail
MNQ,-1,2026-01-27 14:30:00+00:00,25961.5,2026-01-27 14:35:00+00:00,25954.721459231634,2,25.874163073463716,trail
MNQ,-1,2026-01-27 14:35:00+00:00,25928.5,2026-01-27 14:40:00+00:00,25959.937783572233,1,-63.49556714446691,trail
MNQ,1,2026-01-27 14:50:00+00:00,26037.75,2026-01-27 17:05:00+00:00,26071.205646352275,1,66.29129270454985,trail
MNQ,1,2026-01-27 20:10:00+00:00,26110.5,2026-01-27 20:30:00+00:00,26090.973272368108,3,-119.02036579135107,trail
MNQ,1,2026-01-28 00:10:00+00:00,26157.25,2026-01-28 01:40:00+00:00,26207.981409212407,1,100.84281842481403,trail
MNQ,-1,2026-01-28 05:35:00+00:00,26239.5,2026-01-28 06:00:00+00:00,26252.09701030765,9,-232.32618553771144,stop
MNQ,1,2026-01-28 06:00:00+00:00,26294.75,2026-01-28 06:25:00+00:00,26297.324989861303,1,4.529979722606076,trail
MNQ,1,2026-01-28 06:30:00+00:00,26328.25,2026-01-28 06:40:00+00:00,26318.56744677813,1,-19.98510644374357,trail
MNQ,-1,2026-01-28 13:40:00+00:00,26260.5,2026-01-28 14:30:00+00:00,26266.674703844976,2,-25.93881537990295,trail
MNQ,1,2026-01-28 19:50:00+00:00,26201.75,2026-01-28 20:35:00+00:00,26150.68795404105,1,-102.74409191790357,trail
MNQ,-1,2026-01-29 00:10:00+00:00,26145.0,2026-01-29 02:00:00+00:00,26137.599876000575,1,14.180247998849955,trail
MNQ,1,2026-01-29 07:35:00+00:00,26271.75,2026-01-29 07:55:00+00:00,26252.356452994623,2,-78.81418802150641,trail
MNQ,1,2026-01-29 08:15:00+00:00,26278.25,2026-01-29 08:35:00+00:00,26248.932972964638,2,-118.50810814144846,trail
MNQ,-1,2026-01-29 10:00:00+00:00,26201.0,2026-01-29 10:25:00+00:00,26230.962306205023,1,-60.54461241004639,trail
MNQ,-1,2026-01-29 10:55:00+00:00,26191.25,2026-01-29 11:55:00+00:00,26206.065528767445,1,-30.251057534890716,trail
MNQ,-1,2026-01-29 12:35:00+00:00,26165.75,2026-01-29 13:30:00+00:00,26184.286992673526,2,-75.38797069410269,trail
MNQ,-1,2026-01-29 14:25:00+00:00,26133.25,2026-01-29 14:30:00+00:00,26130.88775922381,1,4.104481552380894,trail
MNQ,-1,2026-01-29 14:30:00+00:00,26097.0,2026-01-29 14:35:00+00:00,26063.181490707822,1,67.01701858435524,trail
MNQ,-1,2026-01-30 06:00:00+00:00,25816.5,2026-01-30 06:35:00+00:00,25802.117634001148,1,28.144731997704074,trail
MNQ,-1,2026-01-30 07:35:00+00:00,25735.5,2026-01-30 08:10:00+00:00,25743.689560714753,1,-16.999121429505177,trail
MNQ,1,2026-01-30 14:30:00+00:00,25891.0,2026-01-30 14:35:00+00:00,25841.71398037707,1,-99.19203924586066,trail
MNQ,1,2026-01-30 18:15:00+00:00,25618.25,2026-01-30 18:55:00+00:00,25727.5875,1,218.0550000000029,target
MNQ,1,2026-02-01 23:05:00+00:00,25422.25,2026-02-01 23:25:00+00:00,25376.726932444133,2,-183.3322702234675,stop
MNQ,1,2026-02-02 11:45:00+00:00,25476.5,2026-02-02 11:55:00+00:00,25447.146599946213,1,-59.32680010757496,trail
MNQ,1,2026-02-02 12:15:00+00:00,25500.25,2026-02-02 12:55:00+00:00,25485.604090589295,1,-29.911818821409835,trail
MNQ,1,2026-02-02 13:55:00+00:00,25529.5,2026-02-02 14:30:00+00:00,25607.660617663118,1,155.70123532623518,trail
MNQ,-1,2026-02-02 19:55:00+00:00,25847.0,2026-02-02 20:00:00+00:00,25867.983758495997,1,-42.58751699199376,trail
MNQ,-1,2026-02-03 02:10:00+00:00,25924.5,2026-02-03 02:55:00+00:00,25933.23691626337,1,-18.09383252673899,trail
MNQ,1,2026-02-03 05:45:00+00:00,25996.25,2026-02-03 07:15:00+00:00,25983.581447956018,2,-51.91420817592938,trail
MNQ,1,2026-02-03 07:45:00+00:00,26023.0,2026-02-03 08:00:00+00:00,26000.864312062098,2,-89.78275175160728,trail
MNQ,-1,2026-02-03 10:40:00+00:00,25951.5,2026-02-03 11:45:00+00:00,25962.390858215473,2,-44.80343286189076,trail
MNQ,-1,2026-02-03 12:00:00+00:00,25934.5,2026-02-03 12:05:00+00:00,25954.98224113042,2,-83.1689645216777,trail
MNQ,-1,2026-02-03 14:05:00+00:00,25957.5,2026-02-03 14:30:00+00:00,25884.71664823553,2,289.89340705787413,trail
MNQ,1,2026-02-04 06:10:00+00:00,25461.25,2026-02-04 06:20:00+00:00,25437.356042945885,2,-96.81582821646064,trail
MNQ,1,2026-02-04 06:35:00+00:00,25472.0,2026-02-04 08:00:00+00:00,25489.02684684903,1,33.433693698057034,trail
MNQ,-1,2026-02-04 08:20:00+00:00,25439.5,2026-02-04 08:25:00+00:00,25449.570072031995,1,-20.760144063989284,trail
MNQ,-1,2026-02-04 08:25:00+00:00,25412.5,2026-02-04 08:40:00+00:00,25444.08292402971,1,-63.785848059419656,trail
MNQ,-1,2026-02-04 08:55:00+00:00,25425.25,2026-02-04 09:55:00+00:00,25405.108382185426,2,79.32647125829477,trail
MNQ,-1,2026-02-04 12:25:00+00:00,25430.75,2026-02-04 12:35:00+00:00,25444.553876492417,1,-28.227752984833497,trail
MNQ,-1,2026-02-04 12:35:00+00:00,25407.75,2026-02-04 13:30:00+00:00,25413.39731768616,1,-11.914635372316406,trail
MNQ,-1,2026-02-04 13:45:00+00:00,25349.25,2026-02-04 14:25:00+00:00,25371.872224657443,1,-45.864449314886876,trail
MNQ,-1,2026-02-05 02:05:00+00:00,25077.0,2026-02-05 02:10:00+00:00,25074.26543075956,1,4.849138480882975,trail
MNQ,1,2026-02-05 08:05:00+00:00,25100.75,2026-02-05 08:45:00+00:00,25068.249407018004,1,-65.62118596399262,trail
MNQ,-1,2026-02-05 08:50:00+00:00,25022.25,2026-02-05 09:25:00+00:00,25042.73227347088,1,-41.58454694175918,trail
